29959761,Amplia Habitación Cerca de la Condesa-Chapultepec,67251214,1.4627739330746294e+18,Karla,nan,Miguel Hidalgo,19.41523,-99.184,Private room,nan,14.0,18,2026-02-18,0.2,2,264,2,nan
1399397339585823204,Apartamento de una recamara de lujo frente a WTC,666232518,1.4706717032687987e+18,Eduardo,nan,Benito Juárez,19.3928714,-99.1725409,Entire home/apt,8285.0,1.0,0,nan,nan,5,161,0,nan
1366172627688986112,Habitación con baño propio,126962632,1.4629325964906726e+18,Rodolfo,nan,Benito Juárez,19.39244652460687,-99.18552363724324,Private room,298.0,30.0,0,nan,nan,8,319,0,nan
771131521634656402,Polanco Suite Ejecutiva con Cafetera,96433818,1.4628624977694812e+18,Manuel,nan,Miguel Hidalgo,19.43109,-99.18011,Entire home/apt,1457.0,1.0,156,2026-05-23,3.64,13,365,27,nan
1427893434217585567,Departamento D-4 UNAM metro Copilco Coyoacan.,382321734,1.469782902128794e+18,Daniel Antonio,nan,Coyoacán,19.33585898762527,-99.17333085089922,Entire home/apt,745.0,1.0,12,2025-12-01,0.94,7,226,9,nan
1428687536286342752,Chic & Cozy room w/ balcony in Roma Condesa ı 5,46581496,1.4656976769054671e+18,Pedro Enrique,nan,Cuauhtémoc,19.4186426,-99.1741288,Private room,2709.0,2.0,23,2026-04-08,1.92,6,361,23,nan
1699427478087532972,Refugio con AC frente al Zócalo,1698933178693204573,1.6989411273587195e+18,Casa México,nan,Cuauhtémoc,19.4331730196898,-99.1351391806776,Private room,6335.0,1.0,0,nan,nan,12,354,0,nan
1661593528502975784,Cozy Loft on Amsterdam St,651354222,1.4706385672715456e+18,Mexicanato,nan,Cuauhtémoc,19.41368,-99.17104,Entire home/apt,2269.0,1.0,0,nan,nan,4,348,0,nan
1608141254631862850,I2 Habitación individual,346898763,1.463497344384113e+18,Diego,nan,Cuauhtémoc,19.43298431397923,-99.1647182777524,Shared room,465.0,1.0,17,2026-06-07,4.18,26,266,17,nan
1628651358537100015,Habitación frente al Belisario Dominguez - Tezonco,736443254,1.5862154048636685e+18,Guillermo Arce,nan,Iztapalapa,19.30623827400376,-99.06788999519732,Private room,464.0,3.0,0,nan,nan,3,364,0,nan
1641557837918869381,Mini Depa Amsterdam I,99084863,1.4671914765803223e+18,Lulú Montoya,nan,Cuauhtémoc,19.4095918,-99.1718121,Entire home/apt,1141.0,1.0,4,2026-06-04,1.79,9,348,4,nan
